p_id,Sr_No,nationality,product_id,product_category,product_type,product_name,service_id,serviced_by,inclusions,service_description,visa_entry,visa_validity,visa_duration,min_no_of_hrs,max_no_of_hrs,airport,airport_code,arrival_terminal,departure_terminal,travel_type,city,country,country_code,supplier,supplier_status,rate_application,currency,adult_cost_price,adult_cost_tax,child_cost_price,child_cost_tax,child_defination_max,child_defination_min,child_free,group_size_min,group_size_max,group_price,group_price_tax,exceptions,Sales Cut Off,booking_cut_off,time_zone,service_charge_adult,total,service_tax_adult,service_charge_child,service_tax_child,service_tax_applicable_on,sales_cut_off,sales_cut_off_time_zone,cancellation_time,cancellation_charges,discount,discount_amount,output_price,important_notes,booking_type,gst_criteria,gst_base_amount,gst_rate,gst_rate_currency,total_sp,total_sp_with_gst,total_sp_usd,total_sp_usd_with_gst,total_sp_inr,total_sp_inr_with_gst,c_total_sp,c_total_sp_with_gst,c_total_sp_usd,c_total_sp_usd_with_gst,c_total_sp_inr,c_total_sp_inr_with_gst,buffet_meals,alcoholic_beverages,non_alcoholic_beverages,wifi,shower,smoking_zone,prayer_room,sleeping_pods,kids_play_area,fast_track_immigration,fast_track_security,porter,personal_assistance,lounge,child_free_2yrs,child_free_3yrs,child_free_5yrs,child_free_6yrs,is_active
265,22,All,2,M&A,Arrival,VIP Ultimate,0,NA,"<ul><li>Our concierge waits the guest at the door of the aircraft</li>
<li>Runway transfers in limousine from aircraft to private lounge</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>While you will relax at the lounge, we collect transport your baggage from the baggage collection area to your lounge. </li></ul>","<p>Perfectly crafted for a team of two travellers, the M&A- Arrival- VIP Ultimate Service available at all terminals of Charles De Gaulle Airport is the ideal definition of luxury. As a part of this service, you will get access to a private lounge where you can avail of exclusive benefits such as wi-fi and self-service dining.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,All,,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1080,,,,,,5,2,2,0,0,NA,24,2,324,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1080,1080,1339,1339,97762,97762, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
266,23,All,2,M&A,Arrival,VIP Ultimate,0,NA,"<ul><li>Our concierge waits the guest at the door of the aircraft</li>
<li>Runway transfers in limousine from aircraft to private lounge</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>While you will relax at the lounge, we collect transport your baggage from the baggage collection area to your lounge. </li></ul>","<p>Perfectly crafted for a group of 3 travellers, M&A- Arrival- VIP Ultimate is available at all terminals of Charles De Gaulle Airport. Style, luxury and elegance are the highlights of this service as you get access to lounge facilities such as wi-fi and self-service dining.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,All,,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1360,,,,,,5,3,3,0,0,NA,24,2,408,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1360,1360,1686,1686," 1,23,107 "," 1,23,107 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
267,24,All,2,M&A,Arrival,VIP Ultimate,0,NA,"<ul><li>Our concierge waits the guest at the door of the aircraft</li>
<li>Runway transfers in limousine from aircraft to private lounge</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>While you will relax at the lounge, we collect transport your baggage from the baggage collection area to your lounge. </li></ul>","<p>M&A- Arrival- VIP Ultimate available at all terminals of Charles De Gaulle Airport is your one-stop-destination for a luxurious travel experience. Ideally created for a group of four travellers, with this service you get access to lounge facilities such as wi-fi and self-service dining.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,All,,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1640,,,,,,5,4,4,0,0,NA,24,2,492,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1640,1640,2034,2034," 1,48,453 "," 1,48,453 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
268,25,All,2,M&A,Arrival,VIP Ultimate,0,NA,"<ul><li>Our concierge waits the guest at the door of the aircraft</li>
<li>Runway transfers in limousine from aircraft to private lounge</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>While you will relax at the lounge, we collect transport your baggage from the baggage collection area to your lounge. </li></ul>","<p>M&A- Arrival- VIP Ultimate available at all terminals of Charles De Gaulle Airport is perfectly crafted for a group of 5 travellers. The various benefits that you can avail of as a part of this premium package are lounge access, baggage assistance and limousine transfers.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,All,,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1920,,,,,,5,5,5,0,0,NA,24,2,576,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1920,1920,2381,2381," 1,73,798 "," 1,73,798 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
269,26,All,2,M&A,Arrival,VIP Ultimate,0,NA,"<ul><li>Our concierge waits the guest at the door of the aircraft</li>
<li>Runway transfers in limousine from aircraft to private lounge</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>While you will relax at the lounge, we collect transport your baggage from the baggage collection area to your lounge. </li></ul>","<p>Perfectly crafted for a group of six travellers and available at all terminals of Charles De Gaulle Airport, M&A- Arrival- VIP Ultimate is a guaranteed luxury travel service. As a part of this package, you can avail of various facilities such as wi-fi, lounge access and baggage assistance.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,All,,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,2200,,,,,,5,6,6,0,0,NA,24,2,660,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,2200,2200,2728,2728," 1,99,144 "," 1,99,144 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
270,27,All,2,M&A,Departure,VIP Ultimate,0,NA,"<ul><li>Our concierge will meet the guest at the kerbside of the terminal your departing flight</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>Runway transfers in limousine from the private lounge to the aircraft</li></ul>",<p>A luxury travel package that aims to provide you with the best of comforts including a fully equipped personal office with wi-fi and self-service dining. M&A- Departure- VIP Ultimate is available at all terminals of Charles De Gaulle Airport.</p>,NA,null,NA,NA,NA,Charles De Gaulle,CDG,,All,All,Paris,France,FRA,La Cociegerie,Active,Per Person,EURO,800,,,,,,5,NA,NA,0,0,NA,24,2,240,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,800,800,992,992,72416,72416, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
271,28,All,2,M&A,Departure,VIP Ultimate,0,NA,"<ul><li>Our concierge will meet the guest at the kerbside of the terminal your departing flight</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>Runway transfers in limousine from the private lounge to the aircraft</li></ul>","<p>A luxury travel package perfectly suited for 2 travellers, M&A- Departure- VIP Ultimate, is available at all terminals of Charles De Gaulle Airport. You can rest assured as all your airport formalities will be taken care of in the lounge and you can also enjoy lounge access as a part of this premium and personalised service.</p> ",NA,null,NA,NA,NA,Charles De Gaulle,CDG,,All,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1080,,,,,,5,2,2,0,0,NA,24,2,324,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1080,1080,1339,1339,97762,97762, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
272,29,All,2,M&A,Departure,VIP Ultimate,0,NA,"<ul><li>Our concierge will meet the guest at the kerbside of the terminal your departing flight</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>Runway transfers in limousine from the private lounge to the aircraft</li></ul>","<p>If you are a group of 3 travellers, looking to access privilege services such as private lounge and wi-fi facilities, look no more because M&A- Departure- VIP Ultimate is the perfect fit for you. It is available at all terminals of Charles De Gaulle Airport.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,,All,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1360,,,,,,5,3,3,0,0,NA,24,2,408,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1360,1360,1686,1686," 1,23,107 "," 1,23,107 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
273,30,All,2,M&A,Departure,VIP Ultimate,0,NA,"<ul><li>Our concierge will meet the guest at the kerbside of the terminal your departing flight</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>Runway transfers in limousine from the private lounge to the aircraft</li></ul>","<p>Perfectly curated for a group of 4 travellers, M&A- Departure- VIP Ultimate available at all terminals of Charles De Gaulle Airport, is one of a kind luxurious travel service. It includes various benefits such as private lounge access and limousine transfers to the aircraft.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,,All,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1640,,,,,,5,4,4,0,0,NA,24,2,492,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1640,1640,2034,2034," 1,48,453 "," 1,48,453 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
274,31,All,2,M&A,Departure,VIP Ultimate,0,NA,"<ul><li>Our concierge will meet the guest at the kerbside of the terminal your departing flight</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>Runway transfers in limousine from the private lounge to the aircraft</li></ul>","<p>Designed suitably for a group of five travellers, M&A- Departure- VIP Ultimate is a premium luxury offering by RCA. It includes services such as private lounge, limousine transfers to the aircraft and is available at all terminals of Charles De Gaulle Airport.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,,All,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,1920,,,,,,5,5,5,0,0,NA,24,2,576,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,1920,1920,2381,2381," 1,73,798 "," 1,73,798 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
275,32,All,2,M&A,Departure,VIP Ultimate,0,NA,"<ul><li>Our concierge will meet the guest at the kerbside of the terminal your departing flight</li>
<li>Private lounge dedicated solely to your personal comfort: Dedicated greeting staff, self-service dining and drinks, a fully equipped personal office with wifi, wide selection of national and international newspaper</li>
<li>All the formalities will be done at the private lounge (Passport control, customs, Securities) </li>
<li>Runway transfers in limousine from the private lounge to the aircraft</li></ul>","<p>Ideal for a group of 6 travellers, M&A- Departure- VIP Ultimate is available at all terminals of Charles De Gaulle Airport. The various premium services that you can avail of as a part of this package are private lounge access, limousine transfers to the aircraft and airport assistance.</p>",NA,null,NA,NA,NA,Charles De Gaulle,CDG,,All,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,2200,,,,,,5,6,6,0,0,NA,24,2,660,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,2200,2200,2728,2728," 1,99,144 "," 1,99,144 ", -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,
276,33,All,2,M&A,Arrival,VIP Fast Track,0,NA,"<ul><li>Our concierge meets you at the aerobridge</li>
<li>Escorts through border control and security checks with a priority access</li>
<li>Baggage porterage (Maximum 4 bags)</li>
<li>Escorts you up to your transfer</li></ul>","<p>Suited for a group of 3 domestic or international travellers, M&A- Arrival is available at all terminals of Orly. The various benefits that form a part of this lucrative package are baggage porterage and immigration assistance.</p>",NA,null,NA,NA,NA,Orly,ORY,All,,All,Paris,France,FRA,La Cociegerie,Active,Group,EURO,120,,,,,,5,1,3,0,0,NA,24,2,36,0,,,,,26,2,,0,0,0,0,"<ul><li>Booking cancellation requested 36 hours prior to commencement of service - No Cancellation Charges</li>
<li>Booking cancellation requested within 36 hours to commencement of service - Booking shall be Non-Refundable</li></ul>",Confirm,Location of M&A,Total Selling Price ,0%,EURO,120,120,149,149,10862,10862, -   , -   , -   , -   , -   , -   ,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,
